evaluation_id,category,score,model_version,date
3919,code,47.46,gpt-3.5-turbo,2026-03-07
3920,instruction_following,49.58,claude-3-opus,2026-03-07
3921,instruction_following,46.21,gpt-3.5-turbo,2026-03-07
3922,instruction_following,63.6,gpt-4,2026-03-07
3923,instruction_following,75.53,gpt-3.5-turbo,2026-03-07
3924,instruction_following,76.47,gpt-4-turbo,2026-03-07
3925,instruction_following,73.27,gpt-3.5-turbo,2026-03-07
3926,instruction_following,59.99,gpt-3.5-turbo,2026-03-07
3927,instruction_following,79.54,gpt-4-turbo,2026-03-07
3928,instruction_following,75.57,claude-3-opus,2026-03-07
3929,instruction_following,65.3,gpt-3.5-turbo,2026-03-07
3930,instruction_following,94.98,claude-3-opus,2026-03-07
3931,instruction_following,55.79,gpt-3.5-turbo,2026-03-07
3932,instruction_following,84.38,claude-3-opus,2026-03-07
3933,instruction_following,52.25,gpt-3.5-turbo,2026-03-07
3934,instruction_following,55.17,claude-3-opus,2026-03-07
3935,tool_calling,61.66,gpt-4,2026-03-07
3936,tool_calling,36.94,gpt-3.5-turbo,2026-03-07
3937,tool_calling,51.99,gpt-4-turbo,2026-03-07
3938,tool_calling,44.61,gpt-3.5-turbo,2026-03-07
3939,tool_calling,37.28,gpt-3.5-turbo,2026-03-07
3940,reasoning,64.4,gpt-4,2026-03-08
3941,reasoning,73.27,gpt-4,2026-03-08
3942,reasoning,72.4,gpt-3.5-turbo,2026-03-08
3943,reasoning,54.04,gpt-3.5-turbo,2026-03-08
3944,reasoning,37.0,gpt-4-turbo,2026-03-08
3945,reasoning,14.76,claude-3-opus,2026-03-08
3946,reasoning,19.57,claude-3-opus,2026-03-08
3947,reasoning,66.64,gpt-3.5-turbo,2026-03-08
3948,knowledge,46.0,gpt-4-turbo,2026-03-08
3949,knowledge,74.44,gpt-4,2026-03-08
3950,knowledge,97.56,gpt-3.5-turbo,2026-03-08
3951,knowledge,80.64,claude-3-opus,2026-03-08
3952,knowledge,29.02,gpt-4,2026-03-08
3953,knowledge,76.4,gpt-4-turbo,2026-03-08
3954,knowledge,54.26,gpt-4,2026-03-08
3955,code,71.34,gpt-3.5-turbo,2026-03-08
3956,code,14.75,gpt-4-turbo,2026-03-08
3957,code,68.34,gpt-4,2026-03-08
3958,code,69.39,gpt-4,2026-03-08
3959,code,88.45,gpt-4,2026-03-08
3960,code,41.18,gpt-4,2026-03-08
3961,code,72.23,gpt-4,2026-03-08
3962,code,21.27,gpt-4,2026-03-08
3963,code,60.43,claude-3-opus,2026-03-08
3964,instruction_following,65.95,claude-3-opus,2026-03-08
3965,instruction_following,62.13,gpt-3.5-turbo,2026-03-08
3966,instruction_following,100.0,claude-3-opus,2026-03-08
3967,instruction_following,61.01,gpt-3.5-turbo,2026-03-08
3968,instruction_following,48.92,claude-3-opus,2026-03-08
3969,instruction_following,97.21,claude-3-opus,2026-03-08
3970,instruction_following,84.75,claude-3-opus,2026-03-08
3971,instruction_following,59.72,gpt-3.5-turbo,2026-03-08
3972,instruction_following,74.64,claude-3-opus,2026-03-08
3973,instruction_following,49.98,claude-3-opus,2026-03-08
3974,instruction_following,65.88,claude-3-opus,2026-03-08
3975,tool_calling,40.66,claude-3-opus,2026-03-08
3976,tool_calling,23.05,gpt-4-turbo,2026-03-08
3977,tool_calling,24.8,gpt-4,2026-03-08
3978,tool_calling,67.1,gpt-4,2026-03-08
3979,tool_calling,85.32,gpt-4-turbo,2026-03-08
3980,tool_calling,52.93,gpt-3.5-turbo,2026-03-08
3981,tool_calling,76.58,gpt-4-turbo,2026-03-08
3982,reasoning,12.76,gpt-4,2026-03-09
3983,reasoning,39.91,gpt-4,2026-03-09
3984,reasoning,70.77,gpt-4,2026-03-09
3985,reasoning,38.11,gpt-4,2026-03-09
3986,reasoning,23.83,gpt-4-turbo,2026-03-09
3987,reasoning,60.3,gpt-4-turbo,2026-03-09
3988,reasoning,29.47,gpt-4,2026-03-09
3989,reasoning,64.19,gpt-3.5-turbo,2026-03-09
3990,reasoning,55.05,gpt-3.5-turbo,2026-03-09
3991,reasoning,47.39,gpt-4-turbo,2026-03-09
3992,reasoning,78.19,gpt-4-turbo,2026-03-09
3993,reasoning,26.77,gpt-4,2026-03-09
3994,knowledge,48.84,gpt-3.5-turbo,2026-03-09
3995,knowledge,76.14,gpt-3.5-turbo,2026-03-09
3996,knowledge,77.36,claude-3-opus,2026-03-09
3997,knowledge,87.61,gpt-4-turbo,2026-03-09
3998,knowledge,56.09,gpt-4-turbo,2026-03-09
3999,knowledge,42.12,gpt-4-turbo,2026-03-09
4000,knowledge,50.95,gpt-4,2026-03-09
4001,knowledge,81.85,claude-3-opus,2026-03-09
4002,knowledge,59.69,gpt-4-turbo,2026-03-09
4003,knowledge,41.01,gpt-4,2026-03-09
4004,knowledge,54.31,gpt-3.5-turbo,2026-03-09
4005,knowledge,56.06,gpt-3.5-turbo,2026-03-09
4006,code,38.9,gpt-4,2026-03-09
4007,code,70.46,gpt-4,2026-03-09
4008,code,48.0,gpt-4,2026-03-09
4009,code,23.12,gpt-4,2026-03-09
4010,code,40.27,claude-3-opus,2026-03-09
4011,code,57.42,gpt-3.5-turbo,2026-03-09
4012,code,56.6,gpt-4-turbo,2026-03-09
4013,code,9.38,claude-3-opus,2026-03-09
4014,code,50.27,gpt-3.5-turbo,2026-03-09
4015,code,44.37,gpt-4-turbo,2026-03-09
4016,code,9.4,gpt-3.5-turbo,2026-03-09
4017,code,40.17,gpt-4-turbo,2026-03-09
4018,code,55.41,gpt-3.5-turbo,2026-03-09
4019,code,22.77,gpt-4-turbo,2026-03-09
4020,code,69.6,gpt-4-turbo,2026-03-09
4021,instruction_following,70.91,claude-3-opus,2026-03-09
4022,instruction_following,49.71,gpt-4,2026-03-09
4023,instruction_following,85.36,gpt-4,2026-03-09
4024,instruction_following,78.96,gpt-3.5-turbo,2026-03-09
4025,instruction_following,48.2,claude-3-opus,2026-03-09
4026,instruction_following,47.84,claude-3-opus,2026-03-09
4027,instruction_following,84.17,gpt-3.5-turbo,2026-03-09
4028,instruction_following,54.82,gpt-4,2026-03-09
4029,tool_calling,35.69,gpt-4,2026-03-09
4030,tool_calling,62.45,gpt-4,2026-03-09
4031,tool_calling,90.7,claude-3-opus,2026-03-09
4032,tool_calling,53.62,claude-3-opus,2026-03-09
4033,tool_calling,11.28,gpt-4-turbo,2026-03-09
4034,tool_calling,44.64,gpt-3.5-turbo,2026-03-09
4035,tool_calling,47.05,gpt-3.5-turbo,2026-03-09
4036,reasoning,60.85,claude-3-opus,2026-03-10
4037,reasoning,32.52,claude-3-opus,2026-03-10
4038,reasoning,23.15,claude-3-opus,2026-03-10
4039,reasoning,43.66,gpt-4,2026-03-10
4040,reasoning,39.68,gpt-3.5-turbo,2026-03-10
4041,reasoning,28.49,gpt-3.5-turbo,2026-03-10
4042,reasoning,70.57,gpt-3.5-turbo,2026-03-10
4043,reasoning,20.74,gpt-3.5-turbo,2026-03-10
4044,reasoning,6.12,claude-3-opus,2026-03-10
4045,knowledge,92.77,gpt-4,2026-03-10
4046,knowledge,74.49,gpt-4-turbo,2026-03-10
4047,knowledge,45.55,gpt-4-turbo,2026-03-10
4048,knowledge,100.0,claude-3-opus,2026-03-10
4049,knowledge,89.01,gpt-4-turbo,2026-03-10
4050,knowledge,59.71,gpt-3.5-turbo,2026-03-10
4051,knowledge,83.08,gpt-4-turbo,2026-03-10
4052,knowledge,88.25,claude-3-opus,2026-03-10
4053,knowledge,51.57,gpt-3.5-turbo,2026-03-10
4054,knowledge,74.54,gpt-4,2026-03-10
4055,knowledge,89.63,gpt-4-turbo,2026-03-10
4056,knowledge,37.51,gpt-4-turbo,2026-03-10
4057,knowledge,60.25,claude-3-opus,2026-03-10
4058,knowledge,58.07,gpt-4-turbo,2026-03-10
4059,knowledge,63.28,gpt-3.5-turbo,2026-03-10
4060,code,48.09,gpt-4-turbo,2026-03-10
4061,code,38.78,claude-3-opus,2026-03-10
4062,code,29.64,gpt-4-turbo,2026-03-10
4063,code,61.24,gpt-3.5-turbo,2026-03-10
4064,code,50.49,gpt-4,2026-03-10
4065,code,87.25,gpt-3.5-turbo,2026-03-10
4066,code,62.48,gpt-4-turbo,2026-03-10
4067,code,74.39,gpt-3.5-turbo,2026-03-10
4068,code,42.77,claude-3-opus,2026-03-10
4069,code,38.12,gpt-3.5-turbo,2026-03-10
4070,code,43.94,claude-3-opus,2026-03-10
4071,code,28.57,claude-3-opus,2026-03-10
4072,code,47.4,gpt-4,2026-03-10
4073,instruction_following,89.21,claude-3-opus,2026-03-10
4074,instruction_following,77.05,gpt-3.5-turbo,2026-03-10
4075,instruction_following,84.44,gpt-3.5-turbo,2026-03-10
4076,instruction_following,75.07,claude-3-opus,2026-03-10
4077,instruction_following,55.04,gpt-4-turbo,2026-03-10
4078,instruction_following,59.86,gpt-3.5-turbo,2026-03-10
4079,instruction_following,84.88,gpt-3.5-turbo,2026-03-10
4080,instruction_following,86.12,gpt-4-turbo,2026-03-10
4081,instruction_following,63.84,gpt-4,2026-03-10
4082,instruction_following,89.84,gpt-4-turbo,2026-03-10
4083,tool_calling,90.58,gpt-4-turbo,2026-03-10
4084,tool_calling,36.59,claude-3-opus,2026-03-10
4085,tool_calling,39.49,claude-3-opus,2026-03-10
4086,tool_calling,53.07,gpt-4,2026-03-10
4087,tool_calling,62.12,gpt-4-turbo,2026-03-10
4088,reasoning,20.04,gpt-4,2026-03-11
4089,reasoning,37.8,gpt-4-turbo,2026-03-11
4090,reasoning,41.24,gpt-4-turbo,2026-03-11
4091,reasoning,34.39,gpt-3.5-turbo,2026-03-11
4092,reasoning,17.22,gpt-4,2026-03-11
4093,reasoning,28.59,gpt-4-turbo,2026-03-11
4094,knowledge,72.03,claude-3-opus,2026-03-11
4095,knowledge,58.91,gpt-4-turbo,2026-03-11
4096,knowledge,96.68,claude-3-opus,2026-03-11
4097,knowledge,98.34,gpt-4,2026-03-11
4098,knowledge,93.41,gpt-4,2026-03-11
4099,knowledge,82.96,gpt-3.5-turbo,2026-03-11
4100,knowledge,92.23,gpt-3.5-turbo,2026-03-11
4101,knowledge,74.88,gpt-3.5-turbo,2026-03-11
4102,code,78.29,gpt-4,2026-03-11
4103,code,59.3,gpt-4,2026-03-11
4104,code,57.25,gpt-3.5-turbo,2026-03-11
4105,code,51.21,gpt-4-turbo,2026-03-11
4106,code,45.59,claude-3-opus,2026-03-11
4107,code,60.15,gpt-4-turbo,2026-03-11
4108,code,10.56,claude-3-opus,2026-03-11
4109,code,69.26,gpt-3.5-turbo,2026-03-11
4110,code,38.31,gpt-4,2026-03-11
4111,code,74.4,claude-3-opus,2026-03-11
4112,code,18.45,gpt-4-turbo,2026-03-11
4113,code,64.09,gpt-4-turbo,2026-03-11
4114,code,27.8,gpt-3.5-turbo,2026-03-11
4115,instruction_following,67.63,gpt-4,2026-03-11
4116,instruction_following,100.0,gpt-4-turbo,2026-03-11
4117,instruction_following,68.41,gpt-3.5-turbo,2026-03-11
4118,instruction_following,54.13,gpt-4,2026-03-11
4119,instruction_following,70.17,gpt-3.5-turbo,2026-03-11
4120,instruction_following,80.66,gpt-4,2026-03-11
4121,instruction_following,75.94,gpt-4,2026-03-11
4122,instruction_following,44.83,claude-3-opus,2026-03-11
4123,instruction_following,68.03,gpt-4,2026-03-11
4124,instruction_following,80.99,gpt-4-turbo,2026-03-11
4125,instruction_following,38.7,gpt-3.5-turbo,2026-03-11
4126,instruction_following,62.48,claude-3-opus,2026-03-11
4127,instruction_following,52.5,gpt-4,2026-03-11
4128,instruction_following,68.94,gpt-4-turbo,2026-03-11
4129,instruction_following,38.06,gpt-4,2026-03-11
4130,tool_calling,41.52,claude-3-opus,2026-03-11
4131,tool_calling,64.16,claude-3-opus,2026-03-11
4132,tool_calling,60.87,claude-3-opus,2026-03-11
4133,tool_calling,22.39,gpt-4-turbo,2026-03-11
4134,tool_calling,40.45,gpt-4-turbo,2026-03-11
4135,tool_calling,36.04,gpt-4-turbo,2026-03-11
4136,tool_calling,25.1,gpt-4,2026-03-11
4137,tool_calling,42.02,gpt-4,2026-03-11
4138,tool_calling,71.91,claude-3-opus,2026-03-11
4139,tool_calling,82.2,gpt-4-turbo,2026-03-11
4140,tool_calling,49.83,gpt-4,2026-03-11
4141,reasoning,13.57,gpt-3.5-turbo,2026-03-12
4142,reasoning,41.48,gpt-4-turbo,2026-03-12
4143,reasoning,74.42,gpt-4-turbo,2026-03-12
4144,reasoning,41.29,gpt-4-turbo,2026-03-12
4145,reasoning,27.51,gpt-3.5-turbo,2026-03-12
4146,reasoning,34.02,gpt-3.5-turbo,2026-03-12
4147,reasoning,41.46,claude-3-opus,2026-03-12
4148,reasoning,14.91,claude-3-opus,2026-03-12
4149,reasoning,31.7,claude-3-opus,2026-03-12
4150,reasoning,54.65,claude-3-opus,2026-03-12
4151,reasoning,62.23,claude-3-opus,2026-03-12
4152,reasoning,45.99,claude-3-opus,2026-03-12
4153,knowledge,70.32,gpt-4,2026-03-12
4154,knowledge,66.3,claude-3-opus,2026-03-12
4155,knowledge,72.63,gpt-3.5-turbo,2026-03-12
4156,knowledge,53.19,gpt-4,2026-03-12
4157,knowledge,81.5,gpt-4,2026-03-12
4158,knowledge,45.36,gpt-4-turbo,2026-03-12
4159,knowledge,78.66,gpt-4-turbo,2026-03-12
4160,knowledge,44.12,gpt-4-turbo,2026-03-12
4161,code,41.12,gpt-3.5-turbo,2026-03-12
4162,code,10.11,gpt-3.5-turbo,2026-03-12
4163,code,42.11,gpt-4,2026-03-12
4164,code,69.81,gpt-4-turbo,2026-03-12
4165,code,45.73,gpt-4-turbo,2026-03-12
4166,code,83.94,gpt-4-turbo,2026-03-12
4167,code,8.94,gpt-4,2026-03-12
4168,instruction_following,34.47,gpt-4,2026-03-12
4169,instruction_following,70.91,gpt-3.5-turbo,2026-03-12
4170,instruction_following,99.73,gpt-3.5-turbo,2026-03-12
4171,instruction_following,81.99,gpt-4,2026-03-12
4172,instruction_following,87.39,gpt-3.5-turbo,2026-03-12
4173,instruction_following,75.63,gpt-4,2026-03-12
4174,instruction_following,60.83,gpt-3.5-turbo,2026-03-12
4175,instruction_following,28.64,gpt-4,2026-03-12
4176,tool_calling,58.39,gpt-4-turbo,2026-03-12
4177,tool_calling,77.07,gpt-3.5-turbo,2026-03-12
4178,tool_calling,28.05,gpt-3.5-turbo,2026-03-12
4179,tool_calling,31.06,gpt-4-turbo,2026-03-12
4180,tool_calling,51.06,gpt-3.5-turbo,2026-03-12
4181,tool_calling,34.97,gpt-4-turbo,2026-03-12
4182,tool_calling,53.27,gpt-3.5-turbo,2026-03-12
4183,tool_calling,52.09,gpt-4-turbo,2026-03-12
4184,tool_calling,36.54,gpt-4-turbo,2026-03-12
4185,tool_calling,48.67,gpt-3.5-turbo,2026-03-12
4186,reasoning,46.36,claude-3-opus,2026-03-13
4187,reasoning,44.81,claude-3-opus,2026-03-13
4188,reasoning,22.41,gpt-4,2026-03-13
4189,reasoning,78.57,claude-3-opus,2026-03-13
4190,reasoning,82.6,gpt-4-turbo,2026-03-13
4191,reasoning,47.05,gpt-4,2026-03-13
4192,reasoning,38.95,gpt-4,2026-03-13
4193,reasoning,10.62,claude-3-opus,2026-03-13
4194,reasoning,32.18,claude-3-opus,2026-03-13
4195,knowledge,78.46,claude-3-opus,2026-03-13
4196,knowledge,72.51,gpt-4-turbo,2026-03-13
4197,knowledge,73.15,gpt-3.5-turbo,2026-03-13
4198,knowledge,81.13,gpt-4-turbo,2026-03-13
4199,knowledge,58.94,gpt-3.5-turbo,2026-03-13
4200,code,64.99,claude-3-opus,2026-03-13
4201,code,47.88,gpt-3.5-turbo,2026-03-13
4202,code,44.41,gpt-4,2026-03-13
4203,code,84.68,gpt-3.5-turbo,2026-03-13
4204,code,64.36,gpt-4-turbo,2026-03-13
4205,code,66.8,claude-3-opus,2026-03-13
4206,instruction_following,52.95,claude-3-opus,2026-03-13
4207,instruction_following,64.43,gpt-4-turbo,2026-03-13
4208,instruction_following,53.75,gpt-4,2026-03-13
4209,instruction_following,50.58,gpt-3.5-turbo,2026-03-13
4210,instruction_following,95.99,claude-3-opus,2026-03-13
4211,instruction_following,61.47,claude-3-opus,2026-03-13
4212,instruction_following,76.01,gpt-4-turbo,2026-03-13
4213,instruction_following,92.45,gpt-4,2026-03-13
4214,instruction_following,33.17,gpt-4,2026-03-13
4215,tool_calling,47.0,gpt-4-turbo,2026-03-13
4216,tool_calling,54.35,gpt-3.5-turbo,2026-03-13
4217,tool_calling,61.27,gpt-3.5-turbo,2026-03-13
4218,tool_calling,49.18,gpt-4-turbo,2026-03-13
4219,tool_calling,22.94,gpt-4-turbo,2026-03-13
4220,tool_calling,59.02,claude-3-opus,2026-03-13
4221,tool_calling,46.13,claude-3-opus,2026-03-13
4222,tool_calling,34.93,claude-3-opus,2026-03-13
4223,tool_calling,31.07,gpt-3.5-turbo,2026-03-13
4224,tool_calling,62.8,gpt-4,2026-03-13
4225,reasoning,23.75,gpt-4,2026-03-14
4226,reasoning,35.75,gpt-4,2026-03-14
4227,reasoning,35.51,gpt-4-turbo,2026-03-14
4228,reasoning,22.95,gpt-4,2026-03-14
4229,reasoning,78.44,claude-3-opus,2026-03-14
4230,reasoning,34.14,gpt-3.5-turbo,2026-03-14
4231,reasoning,13.49,gpt-3.5-turbo,2026-03-14
4232,reasoning,43.21,gpt-4,2026-03-14
4233,reasoning,90.49,gpt-4,2026-03-14
4234,knowledge,56.55,gpt-4-turbo,2026-03-14
4235,knowledge,73.56,gpt-4-turbo,2026-03-14
4236,knowledge,71.14,claude-3-opus,2026-03-14
4237,knowledge,43.07,gpt-4,2026-03-14
4238,knowledge,70.14,gpt-4,2026-03-14
4239,knowledge,80.04,gpt-3.5-turbo,2026-03-14
4240,knowledge,73.99,gpt-3.5-turbo,2026-03-14
4241,knowledge,34.9,gpt-4-turbo,2026-03-14
4242,knowledge,81.21,gpt-4,2026-03-14
4243,knowledge,82.6,gpt-3.5-turbo,2026-03-14
4244,knowledge,29.66,gpt-4-turbo,2026-03-14
4245,knowledge,80.86,gpt-3.5-turbo,2026-03-14
4246,knowledge,80.0,gpt-3.5-turbo,2026-03-14
4247,code,32.18,claude-3-opus,2026-03-14
4248,code,48.16,gpt-4-turbo,2026-03-14
4249,code,41.56,claude-3-opus,2026-03-14
4250,code,20.3,gpt-4-turbo,2026-03-14
4251,code,92.77,claude-3-opus,2026-03-14
4252,code,68.02,gpt-4-turbo,2026-03-14
4253,code,75.65,claude-3-opus,2026-03-14
4254,code,54.52,gpt-4,2026-03-14
4255,code,27.48,claude-3-opus,2026-03-14
4256,code,6.65,gpt-3.5-turbo,2026-03-14
4257,code,64.19,gpt-4-turbo,2026-03-14
4258,code,37.45,gpt-4,2026-03-14
4259,code,49.91,gpt-4-turbo,2026-03-14
4260,instruction_following,69.82,gpt-4-turbo,2026-03-14
4261,instruction_following,77.56,gpt-4,2026-03-14
4262,instruction_following,44.79,gpt-4,2026-03-14
4263,instruction_following,84.36,gpt-4-turbo,2026-03-14
4264,instruction_following,77.68,gpt-4-turbo,2026-03-14
4265,instruction_following,100.0,claude-3-opus,2026-03-14
4266,instruction_following,47.12,gpt-3.5-turbo,2026-03-14
4267,instruction_following,86.02,claude-3-opus,2026-03-14
4268,instruction_following,85.58,claude-3-opus,2026-03-14
4269,instruction_following,62.09,gpt-3.5-turbo,2026-03-14
4270,instruction_following,67.33,gpt-4,2026-03-14
4271,instruction_following,28.02,claude-3-opus,2026-03-14
4272,instruction_following,61.53,gpt-3.5-turbo,2026-03-14
4273,tool_calling,67.52,gpt-3.5-turbo,2026-03-14
4274,tool_calling,46.69,gpt-4,2026-03-14
4275,tool_calling,55.15,claude-3-opus,2026-03-14
4276,tool_calling,20.24,gpt-4,2026-03-14
4277,tool_calling,18.48,gpt-4-turbo,2026-03-14
4278,tool_calling,38.64,gpt-4-turbo,2026-03-14
4279,tool_calling,38.83,claude-3-opus,2026-03-14
4280,tool_calling,48.15,gpt-3.5-turbo,2026-03-14
4281,tool_calling,43.09,gpt-4,2026-03-14
4282,reasoning,39.44,gpt-4,2026-03-15
4283,reasoning,79.85,gpt-4,2026-03-15
4284,reasoning,68.81,gpt-4-turbo,2026-03-15
4285,reasoning,18.67,gpt-4,2026-03-15
4286,reasoning,44.91,gpt-4-turbo,2026-03-15
4287,reasoning,0.0,gpt-4,2026-03-15
4288,reasoning,37.68,gpt-4-turbo,2026-03-15
4289,reasoning,51.28,gpt-4,2026-03-15
4290,reasoning,47.96,claude-3-opus,2026-03-15
4291,reasoning,50.13,gpt-4,2026-03-15
4292,reasoning,24.32,claude-3-opus,2026-03-15
4293,knowledge,55.59,claude-3-opus,2026-03-15
4294,knowledge,48.05,gpt-4-turbo,2026-03-15
4295,knowledge,92.75,gpt-4,2026-03-15
4296,knowledge,66.83,claude-3-opus,2026-03-15
4297,knowledge,92.02,gpt-3.5-turbo,2026-03-15
4298,knowledge,73.18,gpt-3.5-turbo,2026-03-15
4299,knowledge,88.73,claude-3-opus,2026-03-15
4300,knowledge,72.94,gpt-4,2026-03-15
4301,knowledge,70.61,claude-3-opus,2026-03-15
4302,knowledge,29.97,gpt-4-turbo,2026-03-15
4303,knowledge,77.51,claude-3-opus,2026-03-15
4304,knowledge,84.0,gpt-4-turbo,2026-03-15
4305,knowledge,79.14,gpt-4,2026-03-15
4306,code,73.69,gpt-4-turbo,2026-03-15
4307,code,84.53,claude-3-opus,2026-03-15
4308,code,28.61,gpt-4,2026-03-15
4309,code,77.9,claude-3-opus,2026-03-15
4310,code,62.84,gpt-4,2026-03-15
4311,code,56.45,gpt-4,2026-03-15
4312,code,52.81,gpt-3.5-turbo,2026-03-15
4313,code,48.04,claude-3-opus,2026-03-15
4314,code,63.04,gpt-4-turbo,2026-03-15
4315,code,31.74,gpt-3.5-turbo,2026-03-15
4316,code,32.26,gpt-4-turbo,2026-03-15
4317,code,22.61,gpt-4,2026-03-15
4318,code,23.91,gpt-4-turbo,2026-03-15
4319,instruction_following,45.55,gpt-4-turbo,2026-03-15
4320,instruction_following,59.0,gpt-3.5-turbo,2026-03-15
4321,instruction_following,57.12,gpt-4-turbo,2026-03-15
4322,instruction_following,90.3,gpt-4-turbo,2026-03-15
4323,instruction_following,88.48,gpt-4,2026-03-15
4324,tool_calling,46.58,gpt-4,2026-03-15
4325,tool_calling,66.37,gpt-4,2026-03-15
4326,tool_calling,47.8,gpt-3.5-turbo,2026-03-15
4327,tool_calling,73.59,gpt-4-turbo,2026-03-15
4328,tool_calling,35.7,gpt-4,2026-03-15
4329,tool_calling,57.23,gpt-4-turbo,2026-03-15
4330,tool_calling,29.76,gpt-4-turbo,2026-03-15
4331,tool_calling,55.96,gpt-4,2026-03-15
4332,tool_calling,79.56,claude-3-opus,2026-03-15
4333,tool_calling,59.78,gpt-3.5-turbo,2026-03-15
4334,tool_calling,57.27,gpt-4,2026-03-15
4335,reasoning,26.94,gpt-4-turbo,2026-03-16
4336,reasoning,8.4,gpt-4-turbo,2026-03-16
4337,reasoning,36.97,gpt-4-turbo,2026-03-16
4338,reasoning,55.11,claude-3-opus,2026-03-16
4339,reasoning,26.84,gpt-4,2026-03-16
4340,reasoning,1.13,gpt-4,2026-03-16
4341,reasoning,18.29,claude-3-opus,2026-03-16
4342,reasoning,41.31,gpt-4,2026-03-16
4343,reasoning,40.9,gpt-4,2026-03-16
4344,reasoning,59.53,gpt-4-turbo,2026-03-16
4345,knowledge,94.4,gpt-4-turbo,2026-03-16
4346,knowledge,57.57,gpt-4,2026-03-16
4347,knowledge,55.72,gpt-4-turbo,2026-03-16
4348,knowledge,53.16,gpt-3.5-turbo,2026-03-16
4349,knowledge,90.72,gpt-4,2026-03-16
4350,knowledge,61.45,gpt-4,2026-03-16
4351,knowledge,32.65,gpt-4,2026-03-16
4352,code,61.78,gpt-3.5-turbo,2026-03-16
4353,code,23.38,gpt-4-turbo,2026-03-16
4354,code,39.04,claude-3-opus,2026-03-16
4355,code,65.4,gpt-3.5-turbo,2026-03-16
4356,code,77.0,gpt-4-turbo,2026-03-16
4357,code,76.46,claude-3-opus,2026-03-16
4358,code,64.36,claude-3-opus,2026-03-16
4359,code,63.02,claude-3-opus,2026-03-16
4360,code,49.95,gpt-3.5-turbo,2026-03-16
4361,code,38.78,gpt-4,2026-03-16
4362,code,78.66,claude-3-opus,2026-03-16
4363,code,32.82,gpt-3.5-turbo,2026-03-16
4364,instruction_following,42.68,gpt-3.5-turbo,2026-03-16
4365,instruction_following,97.69,gpt-4,2026-03-16
4366,instruction_following,57.67,gpt-4,2026-03-16
4367,instruction_following,69.95,gpt-3.5-turbo,2026-03-16
4368,instruction_following,71.08,gpt-3.5-turbo,2026-03-16
4369,instruction_following,78.18,gpt-4-turbo,2026-03-16
4370,instruction_following,49.02,gpt-3.5-turbo,2026-03-16
4371,instruction_following,71.95,gpt-3.5-turbo,2026-03-16
4372,instruction_following,78.78,claude-3-opus,2026-03-16
4373,tool_calling,65.74,gpt-3.5-turbo,2026-03-16
4374,tool_calling,30.92,gpt-3.5-turbo,2026-03-16
4375,tool_calling,60.43,gpt-4,2026-03-16
4376,tool_calling,67.53,gpt-3.5-turbo,2026-03-16
4377,tool_calling,10.62,claude-3-opus,2026-03-16
4378,tool_calling,43.36,gpt-4-turbo,2026-03-16
4379,tool_calling,60.59,gpt-4-turbo,2026-03-16
4380,tool_calling,12.23,gpt-4,2026-03-16
4381,tool_calling,30.14,gpt-3.5-turbo,2026-03-16
4382,tool_calling,38.71,gpt-4-turbo,2026-03-16
4383,tool_calling,11.02,gpt-4-turbo,2026-03-16
4384,tool_calling,29.57,gpt-3.5-turbo,2026-03-16
4385,tool_calling,47.08,gpt-4-turbo,2026-03-16
4386,reasoning,30.75,gpt-4,2026-03-17
4387,reasoning,15.55,gpt-4,2026-03-17
4388,reasoning,30.7,claude-3-opus,2026-03-17
4389,reasoning,47.7,gpt-3.5-turbo,2026-03-17
4390,reasoning,5.9,gpt-4-turbo,2026-03-17
4391,reasoning,38.12,gpt-4,2026-03-17
4392,reasoning,46.74,gpt-4,2026-03-17
4393,reasoning,29.7,gpt-3.5-turbo,2026-03-17
4394,knowledge,60.27,gpt-3.5-turbo,2026-03-17
4395,knowledge,44.7,gpt-4,2026-03-17
4396,knowledge,55.25,gpt-4,2026-03-17
4397,knowledge,26.49,gpt-3.5-turbo,2026-03-17
4398,knowledge,55.0,gpt-4,2026-03-17
4399,knowledge,57.59,claude-3-opus,2026-03-17
4400,knowledge,76.41,gpt-4-turbo,2026-03-17
4401,knowledge,78.08,claude-3-opus,2026-03-17
4402,knowledge,80.13,gpt-3.5-turbo,2026-03-17
4403,code,19.1,gpt-3.5-turbo,2026-03-17
4404,code,85.35,claude-3-opus,2026-03-17
4405,code,87.37,gpt-3.5-turbo,2026-03-17
4406,code,57.76,claude-3-opus,2026-03-17
4407,code,53.52,gpt-4,2026-03-17
4408,code,77.67,claude-3-opus,2026-03-17
4409,instruction_following,48.11,gpt-3.5-turbo,2026-03-17
4410,instruction_following,74.68,claude-3-opus,2026-03-17
4411,instruction_following,76.59,gpt-4-turbo,2026-03-17
